CPU_Model,RAM_Capacity_GB,CPU_Freq_MHz,Num_Cores,Total_Threads,Target_Load_Pct,Achieved_Load_Pct,Avg_Power_Watts
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,90,90.0,301.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,80,79.8,251.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,70,70.0,219.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,60,59.9,195.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,50,50.0,177.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,40,39.9,160.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,30,30.0,145.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,20,20.0,128.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,10,10.0,110.0
Intel Xeon Gold 6252 Processor,96.0,2100,48,96,0,0.0,54.8
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,100,98.4,177.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,90,90.0,164.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,80,80.0,150.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,70,69.9,136.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,60,60.0,124.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,50,50.1,112.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,40,40.1,101.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,30,29.9,91.1
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,20,20.0,81.0
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,10,10.0,71.1
Intel Xeon Platinum 8280 CPU 2.70 GHz,96.0,2700,28,56,0,0.0,50.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,100,99.7,548.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,90,89.9,507.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,80,79.9,451.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,70,69.9,417.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,60,60.0,359.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,50,50.1,328.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,40,40.0,292.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,30,30.0,265.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,20,20.0,237.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,10,10.0,207.0
AMD EPYC 7773X 2.20 GHz,256.0,2200,128,256,0,0.0,101.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,100,99.4,221.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,90,90.0,201.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,80,80.2,191.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,70,69.9,178.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,60,59.9,169.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,50,50.1,161.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,40,40.0,151.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,30,30.1,138.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,20,20.0,118.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,10,10.0,99.4
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,0,0.0,64.6
Intel Xeon E3-1220,8.0,3100,4,4,100,99.3,92.8
Intel Xeon E3-1220,8.0,3100,4,4,90,89.5,85.6
Intel Xeon E3-1220,8.0,3100,4,4,80,80.8,80.0
Intel Xeon E3-1220,8.0,3100,4,4,70,70.1,68.6
Intel Xeon E3-1220,8.0,3100,4,4,60,60.0,58.5
Intel Xeon E3-1220,8.0,3100,4,4,50,49.8,50.1
Intel Xeon E3-1220,8.0,3100,4,4,40,40.0,43.8
Intel Xeon E3-1220,8.0,3100,4,4,30,30.2,38.3
Intel Xeon E3-1220,8.0,3100,4,4,20,20.0,34.8
Intel Xeon E3-1220,8.0,3100,4,4,10,10.0,28.4
Intel Xeon E3-1220,8.0,3100,4,4,0,0.0,22.4
Intel Xeon Gold 6140,192.0,2300,36,72,100,98.9,343.0
Intel Xeon Gold 6140,192.0,2300,36,72,90,90.0,318.0
Intel Xeon Gold 6140,192.0,2300,36,72,80,79.9,279.0
Intel Xeon Gold 6140,192.0,2300,36,72,70,70.1,228.0
Intel Xeon Gold 6140,192.0,2300,36,72,60,59.9,194.0
Intel Xeon Gold 6140,192.0,2300,36,72,50,50.0,173.0
Intel Xeon Gold 6140,192.0,2300,36,72,40,40.0,156.0
Intel Xeon Gold 6140,192.0,2300,36,72,30,30.0,142.0
Intel Xeon Gold 6140,192.0,2300,36,72,20,20.0,128.0
Intel Xeon Gold 6140,192.0,2300,36,72,10,10.0,113.0
Intel Xeon Gold 6140,192.0,2300,36,72,0,0.0,52.4
Intel Xeon Platinum 8380,512.0,2300,80,160,100,99.7,633.0
Intel Xeon Platinum 8380,512.0,2300,80,160,90,89.8,492.0
Intel Xeon Platinum 8380,512.0,2300,80,160,80,79.8,430.0
Intel Xeon Platinum 8380,512.0,2300,80,160,70,70.1,380.0
Intel Xeon Platinum 8380,512.0,2300,80,160,60,59.7,333.0
Intel Xeon Platinum 8380,512.0,2300,80,160,50,49.9,298.0
Intel Xeon Platinum 8380,512.0,2300,80,160,40,40.0,273.0
Intel Xeon Platinum 8380,512.0,2300,80,160,30,30.0,258.0
Intel Xeon Platinum 8380,512.0,2300,80,160,20,20.0,224.0
Intel Xeon Platinum 8380,512.0,2300,80,160,10,10.0,188.0
Intel Xeon Platinum 8380,512.0,2300,80,160,0,0.0,118.0
Intel Xeon E5-2660,16.0,2200,16,32,100,99.8,190.0
Intel Xeon E5-2660,16.0,2200,16,32,90,90.2,181.0
Intel Xeon E5-2660,16.0,2200,16,32,80,80.0,170.0
Intel Xeon E5-2660,16.0,2200,16,32,70,70.1,156.0
Intel Xeon E5-2660,16.0,2200,16,32,60,59.9,138.0
Intel Xeon E5-2660,16.0,2200,16,32,50,50.0,120.0
Intel Xeon E5-2660,16.0,2200,16,32,40,39.9,106.0
Intel Xeon E5-2660,16.0,2200,16,32,30,29.9,95.9
Intel Xeon E5-2660,16.0,2200,16,32,20,20.1,88.2
Intel Xeon E5-2660,16.0,2200,16,32,10,10.1,80.9
Intel Xeon E5-2660,16.0,2200,16,32,0,0.0,56.5
Intel Xeon Platinum 8368Q,512.0,2600,76,152,100,99.6,769.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,90,90.0,743.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,80,80.0,710.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,70,70.0,670.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,60,60.0,630.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,50,50.0,589.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,40,40.0,551.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,30,30.0,513.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,20,20.0,474.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,10,10.0,437.0
Intel Xeon Platinum 8368Q,512.0,2600,76,152,0,0.0,348.0
Intel Xeon Gold 6152,192.0,2100,44,88,100,98.9,364.0
Intel Xeon Gold 6152,192.0,2100,44,88,90,90.1,334.0
Intel Xeon Gold 6152,192.0,2100,44,88,80,80.2,295.0
Intel Xeon Gold 6152,192.0,2100,44,88,70,69.9,243.0
Intel Xeon Gold 6152,192.0,2100,44,88,60,60.0,206.0
Intel Xeon Gold 6152,192.0,2100,44,88,50,50.0,183.0
Intel Xeon Gold 6152,192.0,2100,44,88,40,40.0,167.0
Intel Xeon Gold 6152,192.0,2100,44,88,30,30.0,150.0
Intel Xeon Gold 6152,192.0,2100,44,88,20,19.9,134.0
Intel Xeon Gold 6152,192.0,2100,44,88,10,10.0,117.0
Intel Xeon Gold 6152,192.0,2100,44,88,0,0.0,53.1
Intel Xeon X5670,12.0,2933,12,24,100,99.5,247.0
Intel Xeon X5670,12.0,2933,12,24,90,90.1,229.0
Intel Xeon X5670,12.0,2933,12,24,80,80.2,211.0
Intel Xeon X5670,12.0,2933,12,24,70,70.0,191.0
Intel Xeon X5670,12.0,2933,12,24,60,60.3,173.0
Intel Xeon X5670,12.0,2933,12,24,50,50.0,156.0
Intel Xeon X5670,12.0,2933,12,24,40,40.0,143.0
Intel Xeon X5670,12.0,2933,12,24,30,29.9,131.0
Intel Xeon X5670,12.0,2933,12,24,20,20.0,120.0
Intel Xeon X5670,12.0,2933,12,24,10,10.1,107.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,66.0
Intel Xeon L5530,8.0,2400,8,16,100,99.5,192.0
Intel Xeon L5530,8.0,2400,8,16,90,90.0,183.0
Intel Xeon L5530,8.0,2400,8,16,80,80.2,173.0
Intel Xeon L5530,8.0,2400,8,16,70,70.1,163.0
Intel Xeon L5530,8.0,2400,8,16,60,59.8,153.0
Intel Xeon L5530,8.0,2400,8,16,50,50.2,144.0
Intel Xeon L5530,8.0,2400,8,16,40,40.3,135.0
Intel Xeon L5530,8.0,2400,8,16,30,30.1,126.0
Intel Xeon L5530,8.0,2400,8,16,20,20.3,118.0
Intel Xeon L5530,8.0,2400,8,16,10,10.0,106.0
Intel Xeon L5530,8.0,2400,8,16,0,0.0,87.7
Intel Xeon X5570,8.0,2933,8,16,100,99.5,244.0
Intel Xeon X5570,8.0,2933,8,16,90,90.0,229.0
Intel Xeon X5570,8.0,2933,8,16,80,80.1,214.0
Intel Xeon X5570,8.0,2933,8,16,70,70.4,199.0
Intel Xeon X5570,8.0,2933,8,16,60,59.8,182.0
Intel Xeon X5570,8.0,2933,8,16,50,50.1,167.0
Intel Xeon X5570,8.0,2933,8,16,40,40.0,153.0
Intel Xeon X5570,8.0,2933,8,16,30,30.1,139.0
Intel Xeon X5570,8.0,2933,8,16,20,20.0,125.0
Intel Xeon X5570,8.0,2933,8,16,10,9.9,110.0
Intel Xeon X5570,8.0,2933,8,16,0,0.0,81.4
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,100,99.8,262.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,90,90.0,226.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,80,79.6,193.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,70,70.1,171.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,60,60.0,148.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,50,50.0,129.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,40,40.0,114.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,30,29.9,103.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,20,20.1,93.2
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,10,10.0,84.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,0,0.0,57.2
Intel Xeon E5472,16.0,3000,8,8,100,99.4,322.0
Intel Xeon E5472,16.0,3000,8,8,90,89.8,315.0
Intel Xeon E5472,16.0,3000,8,8,80,79.9,304.0
Intel Xeon E5472,16.0,3000,8,8,70,70.0,277.0
Intel Xeon E5472,16.0,3000,8,8,60,59.9,269.0
Intel Xeon E5472,16.0,3000,8,8,50,50.3,260.0
Intel Xeon E5472,16.0,3000,8,8,40,39.9,250.0
Intel Xeon E5472,16.0,3000,8,8,30,30.1,239.0
Intel Xeon E5472,16.0,3000,8,8,20,19.9,224.0
Intel Xeon E5472,16.0,3000,8,8,10,9.8,208.0
Intel Xeon E5472,16.0,3000,8,8,0,0.0,187.0
Intel Xeon X5670,12.0,2933,12,24,100,99.5,267.0
Intel Xeon X5670,12.0,2933,12,24,90,90.1,249.0
Intel Xeon X5670,12.0,2933,12,24,80,79.8,233.0
Intel Xeon X5670,12.0,2933,12,24,70,70.0,216.0
Intel Xeon X5670,12.0,2933,12,24,60,60.1,198.0
Intel Xeon X5670,12.0,2933,12,24,50,50.0,179.0
Intel Xeon X5670,12.0,2933,12,24,40,39.9,162.0
Intel Xeon X5670,12.0,2933,12,24,30,29.8,148.0
Intel Xeon X5670,12.0,2933,12,24,20,19.8,137.0
Intel Xeon X5670,12.0,2933,12,24,10,10.0,125.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,76.9
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,100,99.0,246.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,90,89.5,207.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,80,80.4,183.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,70,70.3,161.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,60,60.0,140.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,50,49.9,123.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,40,40.0,115.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,30,30.0,96.4
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,20,20.1,84.4
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,10,10.0,74.3
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,0,0.0,51.3
AMD Opteron 2419 EE,8.0,1800,12,12,100,99.7,178.0
AMD Opteron 2419 EE,8.0,1800,12,12,90,90.3,169.0
AMD Opteron 2419 EE,8.0,1800,12,12,80,80.6,158.0
AMD Opteron 2419 EE,8.0,1800,12,12,70,70.0,146.0
AMD Opteron 2419 EE,8.0,1800,12,12,60,59.8,136.0
AMD Opteron 2419 EE,8.0,1800,12,12,50,49.7,126.0
AMD Opteron 2419 EE,8.0,1800,12,12,40,40.1,116.0
AMD Opteron 2419 EE,8.0,1800,12,12,30,30.1,106.0
AMD Opteron 2419 EE,8.0,1800,12,12,20,19.9,95.6
AMD Opteron 2419 EE,8.0,1800,12,12,10,9.9,85.1
AMD Opteron 2419 EE,8.0,1800,12,12,0,0.0,74.6
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,100,100.0,256.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,90,89.7,220.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,80,80.1,191.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,70,70.1,169.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,60,60.1,148.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,50,50.0,130.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,40,39.8,116.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,30,29.8,104.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,20,20.1,94.9
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,10,10.0,85.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,0,0.0,57.3
Intel Xeon X5670,12.0,2933,12,24,100,99.7,259.0
Intel Xeon X5670,12.0,2933,12,24,90,89.9,242.0
Intel Xeon X5670,12.0,2933,12,24,80,80.2,226.0
Intel Xeon X5670,12.0,2933,12,24,70,70.1,207.0
Intel Xeon X5670,12.0,2933,12,24,60,59.9,190.0
Intel Xeon X5670,12.0,2933,12,24,50,50.0,175.0
Intel Xeon X5670,12.0,2933,12,24,40,39.8,162.0
Intel Xeon X5670,12.0,2933,12,24,30,30.0,150.0
Intel Xeon X5670,12.0,2933,12,24,20,19.9,139.0
Intel Xeon X5670,12.0,2933,12,24,10,10.1,126.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,84.6
Intel Xeon X5272,8.0,3400,4,4,100,98.7,280.0
Intel Xeon X5272,8.0,3400,4,4,90,91.0,275.0
Intel Xeon X5272,8.0,3400,4,4,80,80.4,269.0
Intel Xeon X5272,8.0,3400,4,4,70,69.7,253.0
Intel Xeon X5272,8.0,3400,4,4,60,59.6,239.0
Intel Xeon X5272,8.0,3400,4,4,50,50.2,233.0
Intel Xeon X5272,8.0,3400,4,4,40,40.6,226.0
Intel Xeon X5272,8.0,3400,4,4,30,29.6,216.0
Intel Xeon X5272,8.0,3400,4,4,20,19.8,207.0
Intel Xeon X5272,8.0,3400,4,4,10,10.2,197.0
Intel Xeon X5272,8.0,3400,4,4,0,0.0,186.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,100,98.9,250.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,90,90.0,214.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,80,80.4,187.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,70,70.1,164.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,60,60.1,142.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,50,50.0,124.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,40,40.1,114.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,30,30.0,96.7
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,20,20.0,85.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,10,10.0,75.1
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,0,0.0,52.7
Intel Xeon X5670,12.0,2933,12,24,100,99.5,267.0
Intel Xeon X5670,12.0,2933,12,24,90,89.7,250.0
Intel Xeon X5670,12.0,2933,12,24,80,80.3,236.0
Intel Xeon X5670,12.0,2933,12,24,70,69.9,219.0
Intel Xeon X5670,12.0,2933,12,24,60,60.0,200.0
Intel Xeon X5670,12.0,2933,12,24,50,49.9,181.0
Intel Xeon X5670,12.0,2933,12,24,40,39.9,164.0
Intel Xeon X5670,12.0,2933,12,24,30,29.9,149.0
Intel Xeon X5670,12.0,2933,12,24,20,20.0,138.0
Intel Xeon X5670,12.0,2933,12,24,10,9.9,125.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,76.9
AMD Opteron 2425 HE,16.0,2100,12,12,100,99.6,218.0
AMD Opteron 2425 HE,16.0,2100,12,12,90,89.6,206.0
AMD Opteron 2425 HE,16.0,2100,12,12,80,79.4,193.0
AMD Opteron 2425 HE,16.0,2100,12,12,70,70.7,181.0
AMD Opteron 2425 HE,16.0,2100,12,12,60,59.7,165.0
AMD Opteron 2425 HE,16.0,2100,12,12,50,49.8,151.0
AMD Opteron 2425 HE,16.0,2100,12,12,40,40.2,138.0
AMD Opteron 2425 HE,16.0,2100,12,12,30,29.8,124.0
AMD Opteron 2425 HE,16.0,2100,12,12,20,20.0,111.0
AMD Opteron 2425 HE,16.0,2100,12,12,10,9.9,95.3
AMD Opteron 2425 HE,16.0,2100,12,12,0,0.0,80.4
Intel Xeon X5670,12.0,2933,12,24,100,99.7,238.0
Intel Xeon X5670,12.0,2933,12,24,90,90.1,222.0
Intel Xeon X5670,12.0,2933,12,24,80,80.1,205.0
Intel Xeon X5670,12.0,2933,12,24,70,70.0,187.0
Intel Xeon X5670,12.0,2933,12,24,60,59.9,170.0
Intel Xeon X5670,12.0,2933,12,24,50,50.2,154.0
Intel Xeon X5670,12.0,2933,12,24,40,39.8,141.0
Intel Xeon X5670,12.0,2933,12,24,30,30.1,130.0
Intel Xeon X5670,12.0,2933,12,24,20,20.0,119.0
Intel Xeon X5670,12.0,2933,12,24,10,10.1,106.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,66.3
Intel Xeon E3-1280,8.0,3500,4,8,100,99.3,98.4
Intel Xeon E3-1280,8.0,3500,4,8,90,90.3,91.4
Intel Xeon E3-1280,8.0,3500,4,8,80,79.6,82.1
Intel Xeon E3-1280,8.0,3500,4,8,70,70.6,73.8
Intel Xeon E3-1280,8.0,3500,4,8,60,59.9,61.3
Intel Xeon E3-1280,8.0,3500,4,8,50,50.1,53.9
Intel Xeon E3-1280,8.0,3500,4,8,40,39.9,46.5
Intel Xeon E3-1280,8.0,3500,4,8,30,29.9,41.7
Intel Xeon E3-1280,8.0,3500,4,8,20,20.0,36.9
Intel Xeon E3-1280,8.0,3500,4,8,10,10.0,31.3
Intel Xeon E3-1280,8.0,3500,4,8,0,0.0,24.2
Intel Xeon Platinum 8380,256.0,2300,80,160,100,99.7,468.0
Intel Xeon Platinum 8380,256.0,2300,80,160,90,90.0,415.0
Intel Xeon Platinum 8380,256.0,2300,80,160,80,80.1,366.0
Intel Xeon Platinum 8380,256.0,2300,80,160,70,69.9,331.0
Intel Xeon Platinum 8380,256.0,2300,80,160,60,60.0,306.0
Intel Xeon Platinum 8380,256.0,2300,80,160,50,50.0,282.0
Intel Xeon Platinum 8380,256.0,2300,80,160,40,39.9,259.0
Intel Xeon Platinum 8380,256.0,2300,80,160,30,29.9,229.0
Intel Xeon Platinum 8380,256.0,2300,80,160,20,20.1,207.0
Intel Xeon Platinum 8380,256.0,2300,80,160,10,10.0,204.0
Intel Xeon Platinum 8380,256.0,2300,80,160,0,0.0,110.0
Intel Xeon E5-2660,24.0,2200,16,32,100,99.7,196.0
Intel Xeon E5-2660,24.0,2200,16,32,90,89.8,186.0
Intel Xeon E5-2660,24.0,2200,16,32,80,80.3,176.0
Intel Xeon E5-2660,24.0,2200,16,32,70,70.1,162.0
Intel Xeon E5-2660,24.0,2200,16,32,60,60.1,144.0
Intel Xeon E5-2660,24.0,2200,16,32,50,49.8,125.0
Intel Xeon E5-2660,24.0,2200,16,32,40,40.0,110.0
Intel Xeon E5-2660,24.0,2200,16,32,30,30.1,98.3
Intel Xeon E5-2660,24.0,2200,16,32,20,20.1,89.5
Intel Xeon E5-2660,24.0,2200,16,32,10,10.1,81.7
Intel Xeon E5-2660,24.0,2200,16,32,0,0.0,56.1
Intel Xeon Platinum 8360Y,256.0,2400,72,144,100,99.7,689.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,90,90.0,598.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,80,80.0,546.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,70,70.0,503.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,60,60.0,471.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,50,50.0,436.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,40,40.1,397.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,30,30.0,359.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,20,19.9,321.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,10,10.0,283.0
Intel Xeon Platinum 8360Y,256.0,2400,72,144,0,0.0,221.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,100,99.8,269.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,90,89.9,249.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,80,79.8,223.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,70,70.1,204.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,60,60.1,184.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,50,50.0,167.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,40,40.0,147.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,30,30.1,134.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,20,20.0,120.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,10,10.0,105.0
AMD EPYC 7773X 2.20 GHz,128.0,2200,64,128,0,0.0,53.2
Intel Xeon X5570,8.0,2933,8,16,100,98.9,245.0
Intel Xeon X5570,8.0,2933,8,16,90,91.1,230.0
Intel Xeon X5570,8.0,2933,8,16,80,80.1,212.0
Intel Xeon X5570,8.0,2933,8,16,70,70.0,197.0
Intel Xeon X5570,8.0,2933,8,16,60,60.4,183.0
Intel Xeon X5570,8.0,2933,8,16,50,50.0,167.0
Intel Xeon X5570,8.0,2933,8,16,40,39.8,155.0
Intel Xeon X5570,8.0,2933,8,16,30,29.9,144.0
Intel Xeon X5570,8.0,2933,8,16,20,19.8,131.0
Intel Xeon X5570,8.0,2933,8,16,10,10.0,117.0
Intel Xeon X5570,8.0,2933,8,16,0,0.0,88.4
Intel Xeon Platinum 8276L,192.0,2300,56,112,100,99.8,332.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,90,89.9,303.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,80,80.1,269.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,70,70.0,235.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,60,60.0,208.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,50,49.9,183.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,40,40.0,163.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,30,30.0,146.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,20,20.0,129.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,10,10.0,112.0
Intel Xeon Platinum 8276L,192.0,2300,56,112,0,0.0,58.2
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,100,98.8,258.0
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,90,90.0,218.0
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,80,80.2,191.0
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,70,69.9,166.0
